VersionID;VersionName;Path;Size;LOC_Touched;AVGLocAdded;LocAdded;MaxLocAdded;Churn;MaxChurn;ChgSetSize;MaxChgSetSize;AVGChgSetSize;NumRevisions;NumBugFixed;NAuth;Age;Buggyness
1;4.0.0;hedwig-client/src/main/java/org/apache/hedwig/client/benchmark/BenchmarkUtils.java;125;0;0.0;0;0;0;0;0;0;0;0;0;0;0;true
1;4.0.0;hedwig-client/src/main/java/org/apache/hedwig/client/benchmark/BenchmarkWorker.java;24;0;0.0;0;0;0;0;0;0;0;0;0;0;0;false
1;4.0.0;hedwig-client/src/main/java/org/apache/hedwig/client/benchmark/HedwigBenchmark.java;77;0;0.0;0;0;0;0;0;0;0;0;0;0;0;false
1;4.0.0;hedwig-client/src/main/java/org/apache/hedwig/client/conf/ClientConfiguration.java;68;0;0.0;0;0;0;0;0;0;0;0;0;0;0;false
1;4.0.0;hedwig-client/src/main/java/org/apache/hedwig/client/data/MessageConsumeData.java;24;0;0.0;0;0;0;0;0;0;0;0;0;0;0;false
1;4.0.0;hedwig-client/src/main/java/org/apache/hedwig/client/data/PubSubData.java;82;0;0.0;0;0;0;0;0;0;0;0;0;0;0;false
1;4.0.0;hedwig-client/src/main/java/org/apache/hedwig/client/data/TopicSubscriber.java;41;0;0.0;0;0;0;0;0;0;0;0;0;0;0;false
1;4.0.0;hedwig-client/src/main/java/org/apache/hedwig/client/exceptions/InvalidSubscriberIdException.java;10;0;0.0;0;0;0;0;0;0;0;0;0;0;0;false
1;4.0.0;hedwig-client/src/main/java/org/apache/hedwig/client/exceptions/ServerRedirectLoopException.java;10;0;0.0;0;0;0;0;0;0;0;0;0;0;0;false
1;4.0.0;hedwig-client/src/main/java/org/apache/hedwig/client/exceptions/TooManyServerRedirectsException.java;10;0;0.0;0;0;0;0;0;0;0;0;0;0;0;false
1;4.0.0;hedwig-client/src/main/java/org/apache/hedwig/client/handlers/MessageConsumeCallback.java;45;0;0.0;0;0;0;0;0;0;0;0;0;0;0;false
1;4.0.0;hedwig-client/src/main/java/org/apache/hedwig/client/handlers/PubSubCallback.java;40;0;0.0;0;0;0;0;0;0;0;0;0;0;0;false
1;4.0.0;hedwig-client/src/main/java/org/apache/hedwig/client/handlers/PublishResponseHandler.java;38;0;0.0;0;0;0;0;0;0;0;0;0;0;0;false
1;4.0.0;hedwig-client/src/main/java/org/apache/hedwig/client/handlers/SubscribeReconnectCallback.java;60;0;0.0;0;0;0;0;0;0;0;0;0;0;0;false
1;4.0.0;hedwig-client/src/main/java/org/apache/hedwig/client/handlers/SubscribeResponseHandler.java;165;0;0.0;0;0;0;0;0;0;0;0;0;0;0;true
1;4.0.0;hedwig-client/src/main/java/org/apache/hedwig/client/handlers/UnsubscribeResponseHandler.java;46;0;0.0;0;0;0;0;0;0;0;0;0;0;0;false
1;4.0.0;hedwig-client/src/main/java/org/apache/hedwig/client/netty/ClientChannelPipelineFactory.java;29;0;0.0;0;0;0;0;0;0;0;0;0;0;0;false
1;4.0.0;hedwig-client/src/main/java/org/apache/hedwig/client/netty/ConnectCallback.java;63;0;0.0;0;0;0;0;0;0;0;0;0;0;0;false
1;4.0.0;hedwig-client/src/main/java/org/apache/hedwig/client/netty/HedwigClientImpl.java;186;0;0.0;0;0;0;0;0;0;0;0;0;0;0;false
1;4.0.0;hedwig-client/src/main/java/org/apache/hedwig/client/netty/HedwigPublisher.java;121;0;0.0;0;0;0;0;0;0;0;0;0;0;0;false
1;4.0.0;hedwig-client/src/main/java/org/apache/hedwig/client/netty/HedwigSubscriber.java;366;0;0.0;0;0;0;0;0;0;0;0;0;0;0;false
1;4.0.0;hedwig-client/src/main/java/org/apache/hedwig/client/netty/ResponseHandler.java;202;0;0.0;0;0;0;0;0;0;0;0;0;0;0;false
1;4.0.0;hedwig-client/src/main/java/org/apache/hedwig/client/netty/WriteCallback.java;50;0;0.0;0;0;0;0;0;0;0;0;0;0;0;false
1;4.0.0;hedwig-client/src/main/java/org/apache/hedwig/client/ssl/SslClientContextFactory.java;17;0;0.0;0;0;0;0;0;0;0;0;0;0;0;false
1;4.0.0;hedwig-client/src/main/java/org/apache/hedwig/client/ssl/SslContextFactory.java;34;0;0.0;0;0;0;0;0;0;0;0;0;0;0;false
1;4.0.0;hedwig-client/src/main/java/org/apache/hedwig/conf/AbstractConfiguration.java;19;0;0.0;0;0;0;0;0;0;0;0;0;0;0;false
1;4.0.0;hedwig-client/src/main/java/org/apache/hedwig/util/Callback.java;6;0;0.0;0;0;0;0;0;0;0;0;0;0;0;false
1;4.0.0;hedwig-client/src/main/java/org/apache/hedwig/util/CallbackUtils.java;93;0;0.0;0;0;0;0;0;0;0;0;0;0;0;false
1;4.0.0;hedwig-client/src/main/java/org/apache/hedwig/util/ConcurrencyUtils.java;26;0;0.0;0;0;0;0;0;0;0;0;0;0;0;false
1;4.0.0;hedwig-client/src/main/java/org/apache/hedwig/util/Either.java;24;0;0.0;0;0;0;0;0;0;0;0;0;0;0;false
1;4.0.0;hedwig-client/src/main/java/org/apache/hedwig/util/FileUtils.java;61;0;0.0;0;0;0;0;0;0;0;0;0;0;0;false
1;4.0.0;hedwig-client/src/main/java/org/apache/hedwig/util/HedwigSocketAddress.java;72;0;0.0;0;0;0;0;0;0;0;0;0;0;0;true
1;4.0.0;hedwig-client/src/main/java/org/apache/hedwig/util/Option.java;18;0;0.0;0;0;0;0;0;0;0;0;0;0;0;false
1;4.0.0;hedwig-client/src/main/java/org/apache/hedwig/util/Pair.java;18;0;0.0;0;0;0;0;0;0;0;0;0;0;0;false
1;4.0.0;hedwig-client/src/main/java/org/apache/hedwig/util/PathUtils.java;29;0;0.0;0;0;0;0;0;0;0;0;0;0;0;true
1;4.0.0;hedwig-client/src/test/java/org/apache/hedwig/client/AppTest.java;15;0;0.0;0;0;0;0;0;0;0;0;0;0;0;false
1;4.0.0;hedwig-client/src/test/java/org/apache/hedwig/util/TestFileUtils.java;18;0;0.0;0;0;0;0;0;0;0;0;0;0;0;false
1;4.0.0;hedwig-client/src/test/java/org/apache/hedwig/util/TestHedwigSocketAddress.java;72;0;0.0;0;0;0;0;0;0;0;0;0;0;0;false
1;4.0.0;hedwig-client/src/test/java/org/apache/hedwig/util/TestPathUtils.java;29;0;0.0;0;0;0;0;0;0;0;0;0;0;0;false
1;4.0.0;hedwig-protocol/src/main/java/org/apache/hedwig/exceptions/PubSubException.java;114;0;0.0;0;0;0;0;0;0;0;0;0;0;0;false
1;4.0.0;hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java;5701;0;0.0;0;0;0;0;0;0;0;0;0;0;0;false
1;4.0.0;hedwig-protocol/src/main/java/org/apache/hedwig/protoextensions/MessageIdUtils.java;90;0;0.0;0;0;0;0;0;0;0;0;0;0;0;false
1;4.0.0;hedwig-protocol/src/main/java/org/apache/hedwig/protoextensions/PubSubResponseUtils.java;17;0;0.0;0;0;0;0;0;0;0;0;0;0;0;true
1;4.0.0;hedwig-protocol/src/main/java/org/apache/hedwig/protoextensions/SubscriptionStateUtils.java;14;0;0.0;0;0;0;0;0;0;0;0;0;0;0;false
1;4.0.0;hedwig-server/src/main/java/org/apache/hedwig/server/benchmark/AbstractBenchmark.java;61;0;0.0;0;0;0;0;0;0;0;0;0;0;0;false
1;4.0.0;hedwig-server/src/main/java/org/apache/hedwig/server/benchmark/BookieBenchmark.java;67;0;0.0;0;0;0;0;0;0;0;0;0;0;0;false
1;4.0.0;hedwig-server/src/main/java/org/apache/hedwig/server/benchmark/BookkeeperBenchmark.java;53;0;0.0;0;0;0;0;0;0;0;0;0;0;0;false
1;4.0.0;hedwig-server/src/main/java/org/apache/hedwig/server/benchmark/FakeBookie.java;69;0;0.0;0;0;0;0;0;0;0;0;0;0;0;false
1;4.0.0;hedwig-server/src/main/java/org/apache/hedwig/server/common/ByteStringInterner.java;18;0;0.0;0;0;0;0;0;0;0;0;0;0;0;false
1;4.0.0;hedwig-server/src/main/java/org/apache/hedwig/server/common/ServerConfiguration.java;197;0;0.0;0;0;0;0;0;0;0;0;0;0;0;true
1;4.0.0;hedwig-server/src/main/java/org/apache/hedwig/server/common/TerminateJVMExceptionHandler.java;11;0;0.0;0;0;0;0;0;0;0;0;0;0;0;true
1;4.0.0;hedwig-server/src/main/java/org/apache/hedwig/server/common/TopicOpQueuer.java;74;0;0.0;0;0;0;0;0;0;0;0;0;0;0;false
1;4.0.0;hedwig-server/src/main/java/org/apache/hedwig/server/common/UnexpectedError.java;10;0;0.0;0;0;0;0;0;0;0;0;0;0;0;false
